date,year,month,quarter,day_of_week,region,category,product,channel,unit_price,units_sold,discount_pct,revenue,profit_margin,profit,returns_pct,net_revenue
2021-03-12,2021,3,1,4,South,Home & Kitchen,Mixer,Wholesale,3675.48,7,0.172,21303.08,0.279,5943.56,0.002,21260.47
2021-03-13,2021,3,1,5,North,Clothing,Jacket,Wholesale,1653.85,7,0.182,9469.95,0.148,1401.55,0.051,8986.98
2021-03-13,2021,3,1,5,East,Groceries,Sugar,Retail Store,277.07,4,0.054,1048.43,0.208,218.07,0.037,1009.64
2021-03-14,2021,3,1,6,North,Electronics,Tablet,Wholesale,24039.36,4,0.196,77310.58,0.297,22961.24,0.067,72130.77
2021-03-14,2021,3,1,6,North,Clothing,Jeans,Wholesale,1502.54,6,0.183,7365.45,0.309,2275.92,0.021,7210.78
2021-03-14,2021,3,1,6,East,Electronics,Tablet,Wholesale,33590.71,5,0.167,139905.31,0.322,45049.51,0.043,133889.38
2021-03-15,2021,3,1,0,West,Groceries,Cooking Oil,Wholesale,255.24,10,0.176,2103.18,0.283,595.2,0.074,1947.54
2021-03-15,2021,3,1,0,North,Sports,Cricket Bat,Wholesale,2006.2,7,0.171,11641.98,0.343,3993.2,0.004,11595.41
2021-03-15,2021,3,1,0,East,Clothing,T-Shirt,Wholesale,856.82,5,0.172,3547.23,0.22,780.39,0.014,3497.57
2021-03-15,2021,3,1,0,South,Clothing,Shoes,Retail Store,859.77,5,0.064,4023.72,0.143,575.39,0.038,3870.82
2021-03-15,2021,3,1,0,East,Clothing,T-Shirt,Online,1595.45,7,0.101,10040.17,0.257,2580.32,0.014,9899.61
2021-03-16,2021,3,1,1,West,Home & Kitchen,Water Purifier,Online,3832.64,10,0.12,33727.23,0.247,8330.63,0.029,32749.14
2021-03-17,2021,3,1,2,East,Electronics,Headphones,Wholesale,18318.6,9,0.159,138653.48,0.286,39654.9,0.051,131582.15
2021-03-17,2021,3,1,2,South,Clothing,Jacket,Online,1242.09,5,0.102,5576.98,0.334,1862.71,0.047,5314.86
2021-03-17,2021,3,1,2,East,Home & Kitchen,Water Purifier,Online,4847.54,6,0.121,25565.93,0.197,5036.49,0.037,24619.99
2021-03-18,2021,3,1,3,West,Groceries,Pulses,Wholesale,394.15,13,0.179,4206.76,0.215,904.45,0.045,4017.46
2021-03-18,2021,3,1,3,South,Electronics,Tablet,Wholesale,28104.13,9,0.187,205637.92,0.291,59840.63,0.059,193505.28
2021-03-18,2021,3,1,3,South,Home & Kitchen,Cookware Set,Online,3838.8,6,0.12,20268.86,0.291,5898.24,0.039,19478.37
2021-03-19,2021,3,1,4,West,Clothing,T-Shirt,Wholesale,1376.06,5,0.161,5772.57,0.253,1460.46,0.068,5380.04
2021-03-19,2021,3,1,4,South,Home & Kitchen,Water Purifier,Online,4048.03,6,0.118,21422.17,0.134,2870.57,0.025,20886.62
2021-03-19,2021,3,1,4,South,Sports,Dumbbells,Wholesale,2467.17,8,0.167,16441.22,0.209,3436.21,0.028,15980.87
2021-03-20,2021,3,1,5,East,Clothing,Jeans,Retail Store,1534.48,6,0.024,8985.91,0.341,3064.2,0.012,8878.08
2021-03-21,2021,3,1,6,North,Groceries,Flour,Online,241.16,7,0.096,1526.06,0.305,465.45,0.04,1465.02
2021-03-21,2021,3,1,6,West,Clothing,Jeans,Retail Store,888.59,9,0.056,7549.46,0.245,1849.62,0.007,7496.61
2021-03-21,2021,3,1,6,West,Home & Kitchen,Cookware Set,Wholesale,4260.2,11,0.176,38614.45,0.101,3900.06,0.04,37069.87
2021-03-21,2021,3,1,6,South,Groceries,Sugar,Wholesale,385.64,9,0.2,2776.61,0.275,763.57,0.037,2673.88
2021-03-22,2021,3,1,0,East,Groceries,Flour,Retail Store,377.15,6,0.072,2099.97,0.143,300.3,0.034,2028.57
2021-03-22,2021,3,1,0,North,Clothing,Shoes,Wholesale,1052.69,6,0.171,5236.08,0.236,1235.71,0.006,5204.66
2021-03-22,2021,3,1,0,South,Sports,Yoga Mat,Online,1751.83,12,0.12,18499.32,0.164,3033.89,0.069,17222.87
2021-03-22,2021,3,1,0,West,Clothing,Jacket,Wholesale,1149.18,8,0.193,7419.11,0.175,1298.34,0.013,7322.66
2021-03-23,2021,3,1,1,North,Home & Kitchen,Water Purifier,Wholesale,4586.7,13,0.2,47701.68,0.131,6248.92,0.074,44171.76
2021-03-23,2021,3,1,1,West,Groceries,Rice,Online,267.26,10,0.121,2349.22,0.288,676.58,0.036,2264.65
2021-03-23,2021,3,1,1,North,Home & Kitchen,Curtains,Retail Store,4162.54,6,0.065,23351.85,0.328,7659.41,0.035,22534.54
2021-03-25,2021,3,1,3,North,Groceries,Sugar,Online,408.82,10,0.108,3646.67,0.181,660.05,0.079,3358.58
2021-03-25,2021,3,1,3,North,Groceries,Flour,Online,273.18,6,0.124,1435.83,0.206,295.78,0.078,1323.84
2021-03-25,2021,3,1,3,West,Groceries,Rice,Wholesale,239.89,4,0.208,759.97,0.299,227.23,0.003,757.69
2021-03-26,2021,3,1,4,South,Groceries,Cooking Oil,Wholesale,363.18,11,0.192,3227.94,0.204,658.5,0.048,3073.0
2021-03-26,2021,3,1,4,East,Sports,Cricket Bat,Retail Store,1724.7,4,0.027,6712.53,0.152,1020.3,0.049,6383.62
2021-03-26,2021,3,1,4,West,Sports,Football,Retail Store,1644.51,6,0.056,9314.5,0.185,1723.18,0.073,8634.54
2021-03-26,2021,3,1,4,North,Sports,Yoga Mat,Retail Store,2060.23,6,0.041,11854.56,0.263,3117.75,0.019,11629.32
2021-03-27,2021,3,1,5,West,Groceries,Sugar,Wholesale,262.97,6,0.179,1295.39,0.293,379.55,0.076,1196.94
2021-03-27,2021,3,1,5,North,Electronics,Tablet,Wholesale,27042.05,6,0.191,131262.11,0.297,38984.85,0.002,130999.59
2021-03-27,2021,3,1,5,East,Electronics,Tablet,Wholesale,33192.67,5,0.179,136255.91,0.123,16759.48,0.063,127671.79
2021-03-28,2021,3,1,6,West,Groceries,Pulses,Retail Store,334.04,6,0.048,1908.04,0.319,608.66,0.036,1839.35
2021-03-28,2021,3,1,6,East,Sports,Yoga Mat,Retail Store,1434.2,6,0.053,8149.12,0.245,1996.53,0.034,7872.05
2021-03-29,2021,3,1,0,South,Clothing,Shoes,Retail Store,1203.52,4,0.075,4453.02,0.272,1211.22,0.01,4408.49
2021-03-29,2021,3,1,0,West,Electronics,Smartphone,Wholesale,19042.21,11,0.18,171760.73,0.312,53589.35,0.04,164890.3
2021-03-29,2021,3,1,0,West,Electronics,Smartphone,Wholesale,20781.74,7,0.206,115504.91,0.299,34535.97,0.004,115042.89
2021-03-30,2021,3,1,1,West,Clothing,Dress,Retail Store,1388.99,5,0.078,6403.24,0.274,1754.49,0.032,6198.34
2021-03-30,2021,3,1,1,North,Electronics,Camera,Online,27133.82,10,0.093,246103.75,0.196,48236.33,0.027,239458.95
2021-03-30,2021,3,1,1,North,Groceries,Flour,Online,340.98,14,0.117,4215.19,0.313,1319.35,0.017,4143.53
2021-03-30,2021,3,1,1,North,Groceries,Rice,Online,214.86,8,0.092,1560.74,0.113,176.36,0.049,1484.26
2021-03-30,2021,3,1,1,East,Home & Kitchen,Mixer,Online,3041.67,3,0.137,7874.88,0.242,1905.72,0.025,7678.01
2021-03-31,2021,3,1,2,South,Clothing,T-Shirt,Retail Store,1427.27,5,0.025,6957.94,0.324,2254.37,0.078,6415.22
2021-03-31,2021,3,1,2,East,Groceries,Pulses,Wholesale,375.85,4,0.169,1249.33,0.221,276.1,0.067,1165.62
2021-03-31,2021,3,1,2,East,Groceries,Rice,Wholesale,277.81,8,0.156,1875.77,0.137,256.98,0.049,1783.86
2021-03-31,2021,3,1,2,South,Groceries,Pulses,Wholesale,400.59,5,0.162,1678.47,0.324,543.82,0.077,1549.23
2021-03-31,2021,3,1,2,North,Clothing,Dress,Retail Store,1221.45,7,0.043,8182.49,0.177,1448.3,0.011,8092.48
2021-04-01,2021,4,2,3,North,Groceries,Cooking Oil,Wholesale,349.66,6,0.155,1772.78,0.251,444.97,0.02,1737.32
2021-04-01,2021,4,2,3,North,Home & Kitchen,Water Purifier,Online,4758.26,11,0.116,46269.32,0.304,14065.87,0.031,44834.97
2021-04-01,2021,4,2,3,West,Electronics,Camera,Wholesale,20143.51,7,0.189,114354.71,0.192,21956.1,0.069,106464.24
2021-04-01,2021,4,2,3,West,Groceries,Sugar,Online,247.1,6,0.144,1269.11,0.199,252.55,0.02,1243.73
2021-04-02,2021,4,2,4,North,Electronics,Headphones,Wholesale,18084.96,8,0.183,118203.3,0.333,39361.7,0.0,118203.3
2021-04-04,2021,4,2,6,North,Groceries,Pulses,Online,352.73,7,0.116,2182.69,0.342,746.48,0.011,2158.68
2021-04-04,2021,4,2,6,North,Clothing,T-Shirt,Online,1566.05,5,0.105,7008.07,0.243,1702.96,0.07,6517.51
2021-04-04,2021,4,2,6,West,Groceries,Rice,Online,321.59,4,0.102,1155.15,0.187,216.01,0.043,1105.48
2021-04-04,2021,4,2,6,East,Home & Kitchen,Curtains,Online,3892.13,9,0.116,30965.79,0.276,8546.56,0.031,30005.85
2021-04-05,2021,4,2,0,West,Home & Kitchen,Cookware Set,Retail Store,3178.78,13,0.034,39919.12,0.168,6706.41,0.007,39639.69
2021-04-05,2021,4,2,0,East,Sports,Dumbbells,Online,2676.23,8,0.112,19011.94,0.109,2072.3,0.023,18574.67
2021-04-05,2021,4,2,0,South,Home & Kitchen,Water Purifier,Online,3656.08,9,0.11,29285.2,0.293,8580.56,0.01,28992.35
2021-04-05,2021,4,2,0,West,Electronics,Tablet,Retail Store,24037.41,7,0.039,161699.66,0.125,20212.46,0.022,158142.27
2021-04-06,2021,4,2,1,North,Home & Kitchen,Curtains,Wholesale,4896.94,9,0.159,37064.94,0.158,5856.26,0.072,34396.26
2021-04-07,2021,4,2,2,East,Home & Kitchen,Water Purifier,Retail Store,3113.17,7,0.067,20332.11,0.213,4330.74,0.024,19844.14
2021-04-07,2021,4,2,2,North,Clothing,Jeans,Wholesale,1294.13,10,0.2,10353.04,0.274,2836.73,0.033,10011.39
2021-04-07,2021,4,2,2,East,Home & Kitchen,Cookware Set,Retail Store,4372.73,11,0.065,44973.53,0.158,7105.82,0.026,43804.22
2021-04-08,2021,4,2,3,East,Home & Kitchen,Bedsheet,Online,4331.17,7,0.111,26952.87,0.118,3180.44,0.027,26225.14
2021-04-08,2021,4,2,3,North,Home & Kitchen,Bedsheet,Retail Store,3416.25,4,0.027,13296.05,0.161,2140.66,0.012,13136.5
2021-04-08,2021,4,2,3,North,Electronics,Camera,Online,32321.16,8,0.129,225213.84,0.208,46844.48,0.05,213953.15
2021-04-08,2021,4,2,3,South,Electronics,Laptop,Online,31653.68,7,0.133,192106.18,0.148,28431.71,0.052,182116.66
2021-04-08,2021,4,2,3,West,Electronics,Smartphone,Online,22613.09,9,0.113,180520.3,0.33,59571.7,0.003,179978.74
2021-04-09,2021,4,2,4,East,Electronics,Headphones,Online,22398.94,4,0.115,79292.25,0.179,14193.31,0.075,73345.33
2021-04-09,2021,4,2,4,East,Electronics,Headphones,Retail Store,29846.36,8,0.032,231130.21,0.338,78122.01,0.072,214488.83
2021-04-10,2021,4,2,5,West,Sports,Dumbbells,Wholesale,1482.31,9,0.18,10939.45,0.127,1389.31,0.028,10633.15
2021-04-10,2021,4,2,5,South,Electronics,Tablet,Retail Store,25802.93,5,0.067,120370.67,0.311,37435.28,0.064,112666.95
2021-04-10,2021,4,2,5,North,Electronics,Laptop,Online,20114.23,4,0.134,69675.69,0.3,20902.71,0.076,64380.34
2021-04-11,2021,4,2,6,South,Groceries,Sugar,Retail Store,330.05,4,0.048,1256.83,0.107,134.48,0.078,1158.8
2021-04-11,2021,4,2,6,West,Groceries,Cooking Oil,Wholesale,391.71,11,0.153,3649.56,0.237,864.95,0.023,3565.62
2021-04-11,2021,4,2,6,East,Groceries,Cooking Oil,Online,357.44,3,0.139,923.27,0.326,300.99,0.001,922.35
2021-04-12,2021,4,2,0,North,Groceries,Sugar,Wholesale,303.81,9,0.19,2214.77,0.203,449.6,0.032,2143.9
2021-04-12,2021,4,2,0,South,Electronics,Laptop,Online,32050.82,9,0.142,247496.43,0.178,44054.36,0.066,231161.67
2021-04-12,2021,4,2,0,West,Home & Kitchen,Mixer,Retail Store,2835.64,6,0.067,15873.91,0.177,2809.68,0.018,15588.18
2021-04-12,2021,4,2,0,West,Sports,Cycle,Retail Store,2404.86,3,0.054,6824.99,0.329,2245.42,0.031,6613.42
2021-04-13,2021,4,2,1,East,Groceries,Sugar,Retail Store,261.37,2,0.023,510.72,0.153,78.14,0.058,481.1
2021-04-14,2021,4,2,2,North,Electronics,Smartphone,Online,18904.09,9,0.146,145296.84,0.239,34725.94,0.046,138613.19
2021-04-15,2021,4,2,3,West,Home & Kitchen,Curtains,Online,3782.81,5,0.127,16511.97,0.209,3451.0,0.032,15983.59
2021-04-15,2021,4,2,3,South,Groceries,Pulses,Retail Store,318.94,4,0.039,1226.01,0.165,202.29,0.037,1180.65
2021-04-15,2021,4,2,3,East,Electronics,Laptop,Wholesale,27647.1,11,0.164,254242.73,0.319,81103.43,0.012,251191.82
2021-04-15,2021,4,2,3,South,Clothing,Jacket,Wholesale,1328.1,11,0.172,12096.33,0.258,3120.85,0.04,11612.48
2021-04-16,2021,4,2,4,East,Electronics,Smartphone,Wholesale,23033.77,10,0.196,185191.51,0.223,41297.71,0.077,170931.76
2021-04-16,2021,4,2,4,East,Electronics,Headphones,Retail Store,21097.84,5,0.039,101375.12,0.345,34974.42,0.061,95191.24
2021-04-16,2021,4,2,4,West,Sports,Cycle,Retail Store,1688.4,8,0.058,12723.78,0.202,2570.2,0.008,12621.99
2021-04-16,2021,4,2,4,West,Groceries,Flour,Wholesale,336.35,11,0.21,2922.88,0.171,499.81,0.046,2788.43
2021-04-16,2021,4,2,4,East,Sports,Cricket Bat,Retail Store,1446.08,12,0.049,16502.66,0.306,5049.81,0.022,16139.6
2021-04-17,2021,4,2,5,South,Electronics,Smartphone,Wholesale,34738.09,9,0.179,256679.75,0.111,28491.45,0.037,247182.6
2021-04-17,2021,4,2,5,South,Groceries,Flour,Retail Store,337.87,8,0.062,2535.38,0.341,864.56,0.015,2497.35
2021-04-17,2021,4,2,5,West,Home & Kitchen,Cookware Set,Retail Store,3954.45,7,0.025,26989.12,0.314,8474.58,0.046,25747.62
2021-04-17,2021,4,2,5,South,Clothing,Jeans,Online,1138.4,9,0.099,9231.29,0.303,2797.08,0.006,9175.9
2021-04-18,2021,4,2,6,North,Electronics,Tablet,Online,20646.77,13,0.13,233514.97,0.117,27321.25,0.037,224874.92
2021-04-18,2021,4,2,6,West,Sports,Cycle,Online,2394.18,9,0.149,18337.02,0.115,2108.76,0.006,18227.0
2021-04-18,2021,4,2,6,South,Home & Kitchen,Curtains,Retail Store,3931.95,5,0.03,19069.96,0.327,6235.88,0.014,18802.98
2021-04-19,2021,4,2,0,West,Sports,Dumbbells,Retail Store,2698.31,7,0.064,17679.33,0.27,4773.42,0.039,16989.84
2021-04-19,2021,4,2,0,South,Home & Kitchen,Water Purifier,Online,3999.47,7,0.117,24720.72,0.105,2595.68,0.036,23830.77
2021-04-19,2021,4,2,0,South,Electronics,Smartphone,Wholesale,26015.68,11,0.179,234947.61,0.307,72128.92,0.067,219206.12
2021-04-19,2021,4,2,0,North,Home & Kitchen,Mixer,Online,4813.61,5,0.145,20578.18,0.24,4938.76,0.039,19775.63
2021-04-20,2021,4,2,1,South,Clothing,Shoes,Retail Store,1074.59,6,0.076,5957.53,0.318,1894.49,0.061,5594.12
2021-04-20,2021,4,2,1,East,Clothing,Shoes,Wholesale,1542.87,4,0.179,5066.79,0.244,1236.3,0.023,4950.25
2021-04-21,2021,4,2,2,East,Home & Kitchen,Cookware Set,Wholesale,4650.88,3,0.157,11762.08,0.33,3881.49,0.053,11138.69
2021-04-21,2021,4,2,2,South,Clothing,Shoes,Retail Store,1258.94,10,0.054,11909.57,0.312,3715.79,0.078,10980.62
2021-04-21,2021,4,2,2,West,Home & Kitchen,Water Purifier,Online,4769.83,8,0.105,34151.98,0.344,11748.28,0.064,31966.25
2021-04-22,2021,4,2,3,North,Electronics,Headphones,Wholesale,29676.51,4,0.209,93896.48,0.253,23755.81,0.034,90704.0
2021-04-22,2021,4,2,3,South,Home & Kitchen,Curtains,Online,3538.08,10,0.118,31205.87,0.32,9985.88,0.047,29739.19
2021-04-22,2021,4,2,3,South,Home & Kitchen,Bedsheet,Wholesale,3508.46,4,0.167,11690.19,0.211,2466.63,0.007,11608.36
2021-04-22,2021,4,2,3,South,Sports,Football,Retail Store,2248.45,9,0.044,19345.66,0.198,3830.44,0.065,18088.19
2021-04-22,2021,4,2,3,West,Groceries,Cooking Oil,Online,216.15,10,0.109,1925.9,0.213,410.22,0.068,1794.94
2021-04-23,2021,4,2,4,North,Clothing,T-Shirt,Retail Store,1382.22,6,0.031,8036.23,0.219,1759.93,0.031,7787.11
2021-04-23,2021,4,2,4,East,Electronics,Laptop,Retail Store,21269.88,7,0.055,140700.26,0.166,23356.24,0.053,133243.15
2021-04-23,2021,4,2,4,North,Clothing,Jacket,Online,1527.74,6,0.117,8093.97,0.157,1270.75,0.049,7697.37
2021-04-24,2021,4,2,5,West,Sports,Football,Retail Store,1722.89,10,0.074,15953.96,0.114,1818.75,0.011,15778.47
2021-04-24,2021,4,2,5,North,Groceries,Sugar,Retail Store,289.79,8,0.07,2156.04,0.137,295.38,0.035,2080.58
2021-04-24,2021,4,2,5,West,Clothing,Shoes,Retail Store,1219.86,7,0.067,7966.91,0.211,1681.02,0.039,7656.2
2021-04-25,2021,4,2,6,East,Groceries,Sugar,Retail Store,397.46,6,0.08,2193.98,0.236,517.78,0.038,2110.61
2021-04-25,2021,4,2,6,North,Clothing,T-Shirt,Retail Store,1621.09,10,0.022,15854.26,0.224,3551.35,0.012,15664.01
2021-04-25,2021,4,2,6,West,Electronics,Headphones,Online,30204.42,3,0.149,77111.88,0.295,22748.0,0.069,71791.16
2021-04-25,2021,4,2,6,South,Sports,Dumbbells,Retail Store,2685.47,9,0.02,23685.85,0.147,3481.82,0.008,23496.36
2021-04-25,2021,4,2,6,East,Groceries,Flour,Retail Store,293.55,11,0.042,3093.43,0.264,816.67,0.019,3034.65
2021-04-25,2021,4,2,6,South,Home & Kitchen,Cookware Set,Wholesale,4102.1,13,0.21,42128.57,0.137,5771.61,0.059,39642.98
2021-04-25,2021,4,2,6,North,Groceries,Sugar,Retail Store,391.41,3,0.031,1137.83,0.292,332.25,0.018,1117.35
2021-04-26,2021,4,2,0,East,Sports,Cricket Bat,Retail Store,2491.32,4,0.066,9307.57,0.163,1517.13,0.069,8665.35
2021-04-26,2021,4,2,0,South,Groceries,Cooking Oil,Retail Store,416.23,9,0.041,3592.48,0.298,1070.56,0.061,3373.34
2021-04-27,2021,4,2,1,South,Home & Kitchen,Cookware Set,Retail Store,3474.66,7,0.079,22401.13,0.13,2912.15,0.001,22378.73
2021-04-27,2021,4,2,1,South,Sports,Cricket Bat,Online,1664.78,5,0.111,7399.95,0.182,1346.79,0.06,6955.95
2021-04-27,2021,4,2,1,West,Groceries,Cooking Oil,Wholesale,253.63,9,0.171,1892.33,0.173,327.37,0.049,1799.61
2021-04-28,2021,4,2,2,South,Home & Kitchen,Curtains,Online,4272.47,7,0.116,26438.04,0.235,6212.94,0.016,26015.03
2021-04-28,2021,4,2,2,North,Groceries,Cooking Oil,Wholesale,230.47,7,0.193,1301.93,0.276,359.33,0.056,1229.02
2021-04-28,2021,4,2,2,East,Groceries,Rice,Online,219.75,7,0.137,1327.51,0.261,346.48,0.026,1292.99
2021-04-29,2021,4,2,3,South,Electronics,Tablet,Online,29833.93,11,0.113,291089.66,0.125,36386.21,0.051,276244.09
2021-04-29,2021,4,2,3,North,Home & Kitchen,Bedsheet,Online,4165.75,5,0.12,18329.3,0.106,1942.91,0.074,16972.93
2021-04-29,2021,4,2,3,South,Sports,Cricket Bat,Online,1563.89,6,0.132,8144.74,0.12,977.37,0.007,8087.73
2021-04-29,2021,4,2,3,South,Clothing,T-Shirt,Wholesale,1205.77,12,0.208,11459.64,0.242,2773.23,0.055,10829.36
2021-04-30,2021,4,2,4,South,Groceries,Sugar,Wholesale,234.24,5,0.155,989.66,0.208,205.85,0.026,963.93
2021-04-30,2021,4,2,4,North,Groceries,Rice,Online,273.29,9,0.138,2120.18,0.255,540.65,0.043,2029.01
2021-04-30,2021,4,2,4,West,Sports,Cricket Bat,Online,2717.58,9,0.093,22183.61,0.29,6433.25,0.019,21762.12
2021-05-01,2021,5,2,5,South,Home & Kitchen,Mixer,Retail Store,3628.79,5,0.039,17436.34,0.302,5265.77,0.02,17087.61
2021-05-01,2021,5,2,5,North,Groceries,Cooking Oil,Retail Store,416.65,4,0.065,1558.27,0.149,232.18,0.029,1513.08
2021-05-02,2021,5,2,6,North,Sports,Football,Wholesale,2527.17,9,0.153,19264.62,0.136,2619.99,0.001,19245.36
2021-05-02,2021,5,2,6,South,Clothing,Shoes,Wholesale,1007.53,6,0.153,5120.27,0.272,1392.71,0.061,4807.93
2021-05-02,2021,5,2,6,East,Electronics,Smartphone,Online,24857.97,4,0.115,87997.21,0.111,9767.69,0.026,85709.28
2021-05-03,2021,5,2,0,South,Groceries,Sugar,Online,370.27,9,0.123,2922.54,0.217,634.19,0.046,2788.1
2021-05-03,2021,5,2,0,North,Groceries,Cooking Oil,Wholesale,287.93,10,0.183,2352.39,0.262,616.33,0.031,2279.47
2021-05-03,2021,5,2,0,East,Clothing,T-Shirt,Retail Store,1641.28,10,0.067,15313.14,0.14,2143.84,0.078,14118.72
2021-05-03,2021,5,2,0,South,Home & Kitchen,Curtains,Retail Store,3618.61,10,0.037,34847.21,0.201,7004.29,0.08,32059.43
2021-05-03,2021,5,2,0,East,Home & Kitchen,Mixer,Retail Store,2659.53,8,0.074,19701.8,0.123,2423.32,0.038,18953.13
2021-05-04,2021,5,2,1,South,Groceries,Pulses,Retail Store,236.87,13,0.031,2983.85,0.108,322.26,0.027,2903.29
2021-05-04,2021,5,2,1,East,Groceries,Cooking Oil,Retail Store,281.84,11,0.036,2988.63,0.279,833.83,0.077,2758.51
2021-05-05,2021,5,2,2,West,Sports,Dumbbells,Wholesale,2322.94,7,0.196,13073.51,0.255,3333.75,0.019,12825.11
2021-05-05,2021,5,2,2,South,Home & Kitchen,Water Purifier,Retail Store,3822.28,5,0.025,18633.62,0.277,5161.51,0.074,17254.73
2021-05-05,2021,5,2,2,North,Home & Kitchen,Bedsheet,Wholesale,4418.28,6,0.183,21658.41,0.107,2317.45,0.05,20575.49
2021-05-06,2021,5,2,3,East,Electronics,Camera,Online,20274.89,7,0.109,126454.49,0.265,33510.44,0.013,124810.58
2021-05-06,2021,5,2,3,South,Groceries,Flour,Wholesale,229.66,7,0.186,1308.6,0.248,324.53,0.003,1304.67
2021-05-06,2021,5,2,3,North,Clothing,Jeans,Wholesale,1355.77,8,0.182,8872.16,0.123,1091.28,0.047,8455.17
2021-05-07,2021,5,2,4,South,Sports,Cycle,Online,2516.39,5,0.123,11034.37,0.255,2813.76,0.053,10449.55
2021-05-07,2021,5,2,4,South,Electronics,Laptop,Wholesale,28767.69,7,0.156,169959.51,0.165,28043.32,0.014,167580.08
2021-05-07,2021,5,2,4,South,Home & Kitchen,Curtains,Retail Store,4742.53,11,0.047,49715.94,0.235,11683.25,0.051,47180.43
2021-05-08,2021,5,2,5,West,Clothing,Dress,Online,1172.88,12,0.104,12610.81,0.179,2257.33,0.046,12030.71
2021-05-08,2021,5,2,5,West,Clothing,Jeans,Retail Store,865.22,8,0.033,6693.34,0.15,1004.0,0.074,6198.03
2021-05-08,2021,5,2,5,South,Home & Kitchen,Curtains,Wholesale,4424.68,8,0.175,29202.89,0.31,9052.9,0.072,27100.28
2021-05-09,2021,5,2,6,South,Clothing,Jacket,Wholesale,1632.51,10,0.203,13011.1,0.115,1496.28,0.078,11996.23
2021-05-10,2021,5,2,0,East,Home & Kitchen,Mixer,Wholesale,2513.01,3,0.208,5970.91,0.229,1367.34,0.046,5696.25
2021-05-10,2021,5,2,0,West,Groceries,Sugar,Online,273.22,6,0.1,1475.39,0.14,206.55,0.006,1466.54
2021-05-10,2021,5,2,0,North,Sports,Football,Retail Store,1520.2,7,0.048,10130.61,0.268,2715.0,0.077,9350.55
2021-05-11,2021,5,2,1,East,Home & Kitchen,Mixer,Wholesale,2678.85,6,0.199,12874.55,0.322,4145.61,0.021,12604.18
2021-05-11,2021,5,2,1,North,Electronics,Tablet,Wholesale,30384.16,6,0.2,145843.97,0.102,14876.08,0.064,136509.96
2021-05-11,2021,5,2,1,North,Electronics,Tablet,Online,18778.99,6,0.145,96336.22,0.342,32946.99,0.043,92193.76
2021-05-11,2021,5,2,1,South,Sports,Yoga Mat,Online,1768.1,6,0.133,9197.66,0.219,2014.29,0.022,8995.31
2021-05-11,2021,5,2,1,East,Home & Kitchen,Curtains,Online,4103.17,8,0.136,28361.11,0.349,9898.03,0.063,26574.36
2021-05-13,2021,5,2,3,East,Home & Kitchen,Curtains,Wholesale,3421.78,4,0.174,11305.56,0.216,2442.0,0.057,10661.14
2021-05-13,2021,5,2,3,East,Electronics,Tablet,Online,19446.69,4,0.091,70708.16,0.279,19727.58,0.038,68021.25
2021-05-13,2021,5,2,3,South,Sports,Dumbbells,Wholesale,2732.57,4,0.165,9126.78,0.184,1679.33,0.003,9099.4
2021-05-14,2021,5,2,4,West,Home & Kitchen,Mixer,Wholesale,3313.32,7,0.201,18531.4,0.157,2909.43,0.067,17289.8
2021-05-14,2021,5,2,4,West,Electronics,Headphones,Retail Store,19898.6,3,0.025,58203.4,0.217,12630.14,0.075,53838.15
2021-05-14,2021,5,2,4,North,Clothing,Jeans,Online,1578.61,6,0.12,8335.06,0.24,2000.41,0.019,8176.69
2021-05-14,2021,5,2,4,South,Groceries,Pulses,Online,337.34,8,0.102,2423.45,0.2,484.69,0.013,2391.95
2021-05-14,2021,5,2,4,South,Sports,Cricket Bat,Retail Store,2465.22,5,0.057,11623.51,0.31,3603.29,0.058,10949.35
2021-05-14,2021,5,2,4,South,Electronics,Tablet,Online,24414.26,6,0.125,128174.86,0.12,15380.98,0.051,121637.94
2021-05-15,2021,5,2,5,East,Sports,Dumbbells,Online,2387.83,4,0.115,8452.92,0.158,1335.56,0.039,8123.26
2021-05-17,2021,5,2,0,North,Home & Kitchen,Cookware Set,Online,4798.34,10,0.104,42993.13,0.166,7136.86,0.068,40069.6
2021-05-17,2021,5,2,0,North,Clothing,Jeans,Online,1510.46,14,0.097,19095.24,0.273,5213.0,0.059,17968.62
2021-05-17,2021,5,2,0,East,Sports,Dumbbells,Wholesale,1949.3,6,0.207,9274.77,0.279,2587.66,0.059,8727.56
2021-05-18,2021,5,2,1,North,Groceries,Cooking Oil,Online,382.55,3,0.125,1004.19,0.266,267.11,0.04,964.02
2021-05-18,2021,5,2,1,West,Home & Kitchen,Cookware Set,Retail Store,4451.75,14,0.039,59893.84,0.183,10960.57,0.068,55821.06
2021-05-18,2021,5,2,1,East,Sports,Cycle,Wholesale,2643.91,5,0.205,10509.54,0.218,2291.08,0.064,9836.93
2021-05-19,2021,5,2,2,East,Clothing,T-Shirt,Wholesale,1578.59,7,0.207,8762.75,0.175,1533.48,0.062,8219.46
2021-05-19,2021,5,2,2,East,Groceries,Pulses,Wholesale,394.75,11,0.183,3547.62,0.239,847.88,0.051,3366.69
2021-05-19,2021,5,2,2,West,Sports,Cricket Bat,Retail Store,2131.21,4,0.021,8345.82,0.34,2837.58,0.041,8003.64
2021-05-19,2021,5,2,2,South,Sports,Football,Wholesale,1458.71,11,0.209,12692.24,0.156,1979.99,0.005,12628.78
